Order ID,Order Created,Voucher Code,Customer ID,City_Destination,Province_Destination,Items,Total price
200120927,2/24/2019 0:03:12,,76479,jakarta pusat,dki jakarta,1,"120,000"
200120928,2/24/2019 0:50:48,,13714,tangerang selatan,banten,1,"300,000"
200120929,2/24/2019 1:34:02,,57501,bogor,jawa barat,1,"185,000"
200120930,2/24/2019 2:38:06,,38166,jakarta timur,dki jakarta,2,"710,000"
200120931,2/24/2019 2:39:07,,38166,jakarta timur,dki jakarta,2,"980,000"
200120932,2/24/2019 2:39:28,,38166,jakarta timur,dki jakarta,3,"420,000"
200120933,2/24/2019 5:01:31,,14185,jakarta selatan,dki jakarta,1,"150,000"
200120934,2/24/2019 5:11:39,,79288,bekasi,jawa barat,1,"450,000"
200120935,2/24/2019 6:15:28,,15032,pangkal pinang,bangka belitung,3,"835,000"
200120936,2/24/2019 6:49:03,,39972,sleman,di yogyakarta,3,"490,000"
200120937,2/24/2019 7:18:20,,79290,tasikmalaya,jawa barat,1,"300,000"
200120938,2/24/2019 7:33:04,,74811,jakarta selatan,dki jakarta,13,"2,372,000"
200120939,2/24/2019 7:51:21,,63630,bogor,jawa barat,3,"330,000"
200120940,2/24/2019 8:27:06,,7798,jakarta pusat,dki jakarta,1,"150,000"
200120941,2/24/2019 8:31:08,,68681,bekasi,jawa barat,2,"310,000"
200120942,2/24/2019 8:46:02,,76488,banyuwangi,jawa timur,2,"800,000"
200120943,2/24/2019 8:49:41,,31829,jakarta barat,dki jakarta,1,"600,000"
200120944,2/24/2019 9:02:15,,43769,jakarta selatan,dki jakarta,1,"300,000"
200120945,2/24/2019 9:04:14,,74811,jakarta selatan,dki jakarta,2,"350,000"
200120946,2/24/2019 9:57:09,,23013,tangerang selatan,banten,2,"295,000"
200120947,2/24/2019 9:59:41,,17544,jakarta utara,dki jakarta,2,"1,150,000"
200120948,2/24/2019 10:01:04,,14769,tangerang selatan,banten,2,"425,000"
200120949,2/24/2019 10:01:31,,38166,jakarta timur,dki jakarta,2,"710,000"
200120950,2/24/2019 10:01:52,,38166,jakarta timur,dki jakarta,5,"1,400,000"
200120951,2/24/2019 10:33:31,,13714,tangerang selatan,banten,1,"300,000"
200120952,2/24/2019 11:11:27,,56667,bekasi,jawa barat,2,"130,000"
200120953,2/24/2019 11:38:31,,79293,bekasi,jawa barat,1,"1,305,000"
200120954,2/24/2019 11:43:02,,75018,jakarta selatan,dki jakarta,1,"650,000"
200120955,2/24/2019 12:07:42,,76129,makassar,sulawesi selatan,5,"760,000"
200120956,2/24/2019 12:30:23,,47867,jakarta selatan,dki jakarta,1,"298,298"
200120957,2/24/2019 12:41:56,,15032,pangkal pinang,bangka belitung,2,"680,000"
200120958,2/24/2019 13:12:14,,79300,jakarta timur,dki jakarta,1,"180,000"
200120959,2/24/2019 13:54:45,,15032,pangkal pinang,bangka belitung,1,"299,999"
200120960,2/24/2019 14:17:28,,74811,jakarta selatan,dki jakarta,12,"2,177,000"
200120961,2/24/2019 14:36:03,,59919,surabaya,jawa timur,1,"350,000"
200120962,2/24/2019 14:37:38,,2131,jakarta selatan,dki jakarta,4,"1,265,000"
200120963,2/24/2019 14:39:46,,21251,sleman,di yogyakarta,1,"450,000"
200120964,2/24/2019 14:54:40,,72968,surabaya,jawa timur,1,"280,000"
200120965,2/24/2019 15:32:33,,38166,jakarta timur,dki jakarta,1,"160,000"
200120966,2/24/2019 15:33:02,,31950,semarang,jawa tengah,1,"900,000"
200120967,2/24/2019 15:33:29,,31950,semarang,jawa tengah,1,"135,000"
200120968,2/24/2019 15:33:44,,31950,semarang,jawa tengah,1,"550,000"
200120969,2/24/2019 15:34:24,,38166,jakarta timur,dki jakarta,1,"750,000"
200120970,2/24/2019 15:34:51,,38166,jakarta timur,dki jakarta,1,"400,000"
200120971,2/24/2019 15:35:15,,38166,jakarta timur,dki jakarta,2,"440,000"
200120972,2/24/2019 15:36:02,,31950,semarang,jawa tengah,1,"135,000"
200120973,2/24/2019 15:36:46,,38166,jakarta timur,dki jakarta,2,"930,000"
200120974,2/24/2019 15:38:01,,38166,jakarta timur,dki jakarta,1,"350,000"
200120975,2/24/2019 15:39:33,,38166,jakarta timur,dki jakarta,1,"200,000"
200120976,2/24/2019 15:40:48,,38166,jakarta timur,dki jakarta,2,"375,000"
200120977,2/24/2019 15:43:32,,38166,jakarta timur,dki jakarta,1,"400,000"
200120978,2/24/2019 15:43:39,,31950,semarang,jawa tengah,1,"200,000"
200120979,2/24/2019 15:43:50,,38166,jakarta timur,dki jakarta,1,"350,000"
200120980,2/24/2019 15:44:16,,38166,jakarta timur,dki jakarta,1,"350,000"
200120981,2/24/2019 15:44:16,,31950,semarang,jawa tengah,1,"900,000"
200120982,2/24/2019 15:44:33,,76488,banyuwangi,jawa timur,1,"300,000"
200120983,2/24/2019 15:44:34,,38166,jakarta timur,dki jakarta,1,"1,250,000"
200120984,2/24/2019 15:44:43,,31950,semarang,jawa tengah,1,"750,000"
200120985,2/24/2019 15:44:54,,38166,jakarta timur,dki jakarta,1,"750,000"
200120986,2/24/2019 15:45:16,,38166,jakarta timur,dki jakarta,1,"800,000"
200120987,2/24/2019 15:45:29,,31950,semarang,jawa tengah,1,"900,000"
200120988,2/24/2019 15:45:50,,31950,semarang,jawa tengah,1,"130,000"
200120989,2/24/2019 15:45:52,,76488,banyuwangi,jawa timur,2,"650,000"
200120990,2/24/2019 15:45:53,,38166,jakarta timur,dki jakarta,2,"1,050,000"
200120991,2/24/2019 15:46:19,,31950,semarang,jawa tengah,1,"1,400,000"
200120992,2/24/2019 15:46:25,,38166,jakarta timur,dki jakarta,2,"1,850,000"
200120993,2/24/2019 15:46:30,,76488,banyuwangi,jawa timur,2,"600,000"
200120994,2/24/2019 15:46:43,,31950,semarang,jawa tengah,1,"200,000"
200120995,2/24/2019 15:46:51,,38166,jakarta timur,dki jakarta,2,"580,000"
200120996,2/24/2019 15:47:07,,76488,banyuwangi,jawa timur,2,"600,000"
200120997,2/24/2019 15:47:13,,38166,jakarta timur,dki jakarta,1,"850,000"
200120998,2/24/2019 15:47:46,,38166,jakarta timur,dki jakarta,3,"625,000"
200120999,2/24/2019 15:48:13,,76488,banyuwangi,jawa timur,2,"310,000"
200121000,2/24/2019 15:48:28,,38166,jakarta timur,dki jakarta,2,"450,000"
200121001,2/24/2019 15:49:19,,38166,jakarta timur,dki jakarta,1,"400,000"
200121002,2/24/2019 15:49:59,,38166,jakarta timur,dki jakarta,2,"1,000,000"
200121003,2/24/2019 15:50:51,,38166,jakarta timur,dki jakarta,1,"800,000"
200121004,2/24/2019 15:51:15,,38166,jakarta timur,dki jakarta,1,"300,000"
200121005,2/24/2019 15:52:27,,38166,jakarta timur,dki jakarta,3,"1,100,000"
200121006,2/24/2019 15:57:57,,76488,banyuwangi,jawa timur,2,"800,000"
200121007,2/24/2019 15:59:24,,7798,jakarta pusat,dki jakarta,1,"945,000"
200121008,2/24/2019 16:01:28,,76041,tangerang,banten,1,"550,000"
200121009,2/24/2019 16:08:12,,76488,banyuwangi,jawa timur,1,"500,000"
200121010,2/24/2019 16:10:20,,54397,jakarta utara,dki jakarta,2,"6,000,000"
200121011,2/24/2019 16:22:57,,48436,jakarta utara,dki jakarta,1,"160,000"
200121012,2/24/2019 16:29:31,,54397,jakarta utara,dki jakarta,1,"30,000,000"
200121013,2/24/2019 16:31:03,RF-HADIST3902FD8A7,33644,jakarta selatan,dki jakarta,1,"599,000"
200121014,2/24/2019 16:42:19,,2635,jakarta barat,dki jakarta,2,"440,000"
200121015,2/24/2019 16:42:55,,38166,jakarta timur,dki jakarta,2,"710,000"
200121016,2/24/2019 16:43:47,,76488,banyuwangi,jawa timur,1,"300,000"
200121017,2/24/2019 16:55:07,,33644,jakarta selatan,dki jakarta,1,"15,000,000"
200121018,2/24/2019 17:04:20,,74811,jakarta selatan,dki jakarta,2,"475,000"
200121019,2/24/2019 17:05:37,,1131,jakarta barat,dki jakarta,1,"2,000,000"
200121020,2/24/2019 17:06:58,,78260,temanggung,jawa tengah,2,"299,000"
200121021,2/24/2019 17:11:35,,30415,tangerang,banten,1,"250,000"
200121022,2/24/2019 17:13:27,,4870,cilegon,banten,1,"250,000"
200121023,2/24/2019 17:14:04,,57863,jakarta selatan,dki jakarta,4,"602,000"
200121024,2/24/2019 17:14:41,,30415,tangerang,banten,1,"2,000,000"
200121025,2/24/2019 17:16:08,,57863,jakarta selatan,dki jakarta,1,"120,000"
200121026,2/24/2019 17:20:22,,35681,jakarta selatan,dki jakarta,1,"3,000,000"
200121027,2/24/2019 17:23:48,,57863,jakarta selatan,dki jakarta,1,"130,000"
200121028,2/24/2019 17:24:58,,1654,jakarta pusat,dki jakarta,3,"1,330,000"
200121029,2/24/2019 17:39:37,,30415,tangerang,banten,1,"800,000"
200121030,2/24/2019 17:53:48,,8472,tangerang selatan,banten,1,"700,000"
200121031,2/24/2019 18:16:31,,15032,pangkal pinang,bangka belitung,4,"635,000"
200121032,2/24/2019 18:24:28,,67137,jakarta barat,dki jakarta,1,"2,500,000"
200121033,2/24/2019 18:37:53,,31950,semarang,jawa tengah,1,"150,000"
200121034,2/24/2019 19:09:19,,51771,medan,sumatera utara,1,"600,000"
200121035,2/24/2019 19:17:54,,74811,jakarta selatan,dki jakarta,3,"635,000"
200121036,2/24/2019 20:06:59,,76129,makassar,sulawesi selatan,5,"865,000"
200121037,2/24/2019 20:14:46,,15032,pangkal pinang,bangka belitung,2,"305,000"
200121038,2/24/2019 20:42:35,,806,badung,bali,1,"250,000"
200121039,2/24/2019 20:55:38,,74811,jakarta selatan,dki jakarta,10,"1,605,000"
200121040,2/24/2019 21:20:50,,71980,bandung,jawa barat,1,"650,000"
200121041,2/24/2019 21:47:58,,38166,jakarta timur,dki jakarta,2,"1,700,000"
200121043,2/24/2019 21:49:39,,38166,jakarta timur,dki jakarta,2,"265,000"
200121044,2/24/2019 21:50:29,,38166,jakarta timur,dki jakarta,1,"400,000"
200121045,2/24/2019 21:59:49,,1131,jakarta barat,dki jakarta,1,"1,700,000"
200121046,2/24/2019 22:10:04,,69195,jakarta selatan,dki jakarta,1,"200,000"
200121047,2/24/2019 22:22:58,,1356,jakarta selatan,dki jakarta,2,"800,000"
200121049,2/24/2019 22:43:53,,38166,jakarta timur,dki jakarta,1,"200,000"
200121050,2/24/2019 22:44:05,,38166,jakarta timur,dki jakarta,2,"500,000"
200121051,2/24/2019 22:44:11,,31950,semarang,jawa tengah,1,"800,000"
200121052,2/24/2019 22:44:18,,38166,jakarta timur,dki jakarta,2,"500,000"
200121053,2/24/2019 22:44:30,,38166,jakarta timur,dki jakarta,1,"350,000"
200121054,2/24/2019 22:45:05,,76488,banyuwangi,jawa timur,2,"510,000"
200121055,2/24/2019 22:45:16,,38166,jakarta timur,dki jakarta,1,"130,000"
200121056,2/24/2019 22:45:55,,76488,banyuwangi,jawa timur,1,"400,000"
200121057,2/24/2019 22:47:02,,30415,tangerang,banten,1,"200,000"
200121058,2/24/2019 22:47:43,,30415,tangerang,banten,1,"900,000"
200121059,2/24/2019 22:48:26,,76488,banyuwangi,jawa timur,1,"200,000"
200121060,2/24/2019 22:48:46,,38166,jakarta timur,dki jakarta,2,"710,000"
200121061,2/24/2019 22:49:19,,76488,banyuwangi,jawa timur,1,"350,000"
200121062,2/24/2019 22:49:34,,30415,tangerang,banten,1,"30,000,000"
200121063,2/24/2019 22:51:06,,76488,banyuwangi,jawa timur,1,"600,000"
200121064,2/24/2019 22:51:09,,38166,jakarta timur,dki jakarta,2,"375,000"
200121066,2/24/2019 22:51:23,,38166,jakarta timur,dki jakarta,1,"200,000"
200121067,2/24/2019 22:51:42,,48436,jakarta utara,dki jakarta,2,"305,000"
200121068,2/24/2019 22:58:29,,61843,medan,sumatera utara,2,"1,200,000"
200121069,2/24/2019 23:02:52,,1210,bekasi,jawa barat,3,"420,600"
200121070,2/24/2019 23:29:28,,62982,jakarta barat,dki jakarta,1,"1,500,000"
200121071,2/24/2019 23:38:47,,30415,tangerang,banten,1,"2,000,000"
200121072,2/24/2019 23:41:43,,30415,tangerang,banten,2,"2,850,000"
200121073,2/24/2019 23:49:23,,75364,surabaya,jawa timur,3,"300,000"
200121074,2/25/2019 0:18:14,,33644,jakarta selatan,dki jakarta,1,"15,000,000"
200121075,2/25/2019 0:33:51,,79321,jakarta selatan,dki jakarta,2,"150,000"
200121076,2/25/2019 1:25:58,,23025,jakarta barat,dki jakarta,1,"20,000,000"
200121077,2/25/2019 2:14:28,,76129,makassar,sulawesi selatan,7,"1,130,000"
200121078,2/25/2019 2:43:09,,76129,makassar,sulawesi selatan,3,"500,000"
200121079,2/25/2019 2:45:50,,76129,makassar,sulawesi selatan,5,"760,000"
200121080,2/25/2019 4:47:49,,38166,jakarta timur,dki jakarta,5,"2,365,000"
200121081,2/25/2019 4:55:18,,15032,pangkal pinang,bangka belitung,6,"1,220,000"
200121083,2/25/2019 5:26:01,,79327,jakarta barat,dki jakarta,1,"1,350,000"
200121084,2/25/2019 5:40:22,,31950,semarang,jawa tengah,1,"800,000"
200121085,2/25/2019 5:42:35,,38166,jakarta timur,dki jakarta,5,"1,435,000"
200121086,2/25/2019 5:43:16,,48436,jakarta utara,dki jakarta,2,"305,000"
200121087,2/25/2019 6:00:49,,61843,medan,sumatera utara,1,"30,000,000"
200121088,2/25/2019 6:35:24,,76488,banyuwangi,jawa timur,4,"1,260,000"
200121089,2/25/2019 6:36:20,,76488,banyuwangi,jawa timur,1,"200,000"
200121090,2/25/2019 6:52:23,,74811,jakarta selatan,dki jakarta,15,"2,700,000"
200121091,2/25/2019 7:13:20,,79194,tangerang selatan,banten,1,"110,000"
200121093,2/25/2019 7:51:45,,74265,surabaya,jawa timur,1,"150,000"
200121094,2/25/2019 8:04:50,,57841,denpasar,bali,5,"1,110,000"
200121095,2/25/2019 8:27:47,,33644,jakarta selatan,dki jakarta,1,"15,000,000"
200121096,2/25/2019 8:44:54,,79331,surabaya,jawa timur,1,"300,000"
200121097,2/25/2019 9:06:16,,79332,jakarta barat,dki jakarta,1,"2,000,000"
200121098,2/25/2019 9:13:49,,79334,jakarta selatan,dki jakarta,1,"1,750,000"
200121099,2/25/2019 9:16:06,,2837,jakarta selatan,dki jakarta,1,"140,000"
200121100,2/25/2019 9:19:08,,70658,tangerang selatan,banten,1,"350,000"
200121102,2/25/2019 9:37:03,,74811,jakarta selatan,dki jakarta,2,"367,000"
200121104,2/25/2019 9:53:29,,70955,jakarta selatan,dki jakarta,2,"245,000"
200121105,2/25/2019 9:53:50,,1436,bekasi,jawa barat,2,"1,870,000"
200121106,2/25/2019 9:57:20,,23025,jakarta barat,dki jakarta,1,"20,000,000"
200121107,2/25/2019 10:42:09,,32107,padang,sumatera barat,1,"350,000"
200121108,2/25/2019 10:55:53,,7798,jakarta pusat,dki jakarta,2,"315,000"
200121109,2/25/2019 10:58:27,,2131,jakarta selatan,dki jakarta,2,"1,000,000"
200121110,2/25/2019 11:01:58,,9637,jakarta utara,dki jakarta,1,"150,000"
200121111,2/25/2019 11:27:13,,79221,kendari,sulawesi tenggara,1,"13,545,000"
200121112,2/25/2019 11:42:36,,38166,jakarta timur,dki jakarta,1,"900,000"
200121113,2/25/2019 11:42:53,,38166,jakarta timur,dki jakarta,2,"265,000"
200121114,2/25/2019 11:43:08,,38166,jakarta timur,dki jakarta,2,"1,200,000"
200121115,2/25/2019 12:12:05,,75826,sleman,di yogyakarta,1,"13,650,000"
200121116,2/25/2019 12:16:43,,30415,tangerang,banten,1,"2,000,000"
200121118,2/25/2019 12:37:55,,31950,semarang,jawa tengah,1,"800,000"
200121119,2/25/2019 12:39:06,,48436,jakarta utara,dki jakarta,2,"305,000"
200121120,2/25/2019 12:45:36,,38166,jakarta timur,dki jakarta,1,"200,000"
200121121,2/25/2019 12:46:58,,38166,jakarta timur,dki jakarta,3,"485,000"
200121122,2/25/2019 12:47:13,,38166,jakarta timur,dki jakarta,1,"600,000"
200121123,2/25/2019 12:47:29,,38166,jakarta timur,dki jakarta,1,"350,000"
200121124,2/25/2019 12:59:24,,76488,banyuwangi,jawa timur,3,"1,060,000"
200121125,2/25/2019 13:00:26,,76488,banyuwangi,jawa timur,2,"500,000"
200121126,2/25/2019 13:31:52,,30566,jakarta selatan,dki jakarta,1,"10,725,000"
200121127,2/25/2019 13:38:02,,74484,jakarta timur,dki jakarta,1,"175,000"
200121128,2/25/2019 13:44:13,,76129,makassar,sulawesi selatan,9,"1,525,000"
200121129,2/25/2019 13:44:58,,74811,jakarta selatan,dki jakarta,17,"3,605,000"
200121130,2/25/2019 13:52:44,,72968,surabaya,jawa timur,1,"150,000"
200121131,2/25/2019 14:26:59,,49878,tangerang selatan,banten,1,"140,000"
200121133,2/25/2019 15:25:38,,95,jakarta pusat,dki jakarta,1,"145,000"
200121134,2/25/2019 15:25:53,,38166,jakarta timur,dki jakarta,1,"170,000"
200121135,2/25/2019 15:34:45,,7957,depok,jawa barat,1,"180,000"
200121136,2/25/2019 15:53:59,,38166,jakarta timur,dki jakarta,3,"369,500"
200121137,2/25/2019 16:08:16,,38166,jakarta timur,dki jakarta,2,"408,500"
200121138,2/25/2019 16:08:58,,38166,jakarta timur,dki jakarta,1,"365,000"
200121139,2/25/2019 16:09:24,,31950,semarang,jawa tengah,1,"350,000"
200121140,2/25/2019 16:09:25,,38166,jakarta timur,dki jakarta,1,"950,000"
200121141,2/25/2019 16:09:55,,38166,jakarta timur,dki jakarta,1,"175,000"
200121142,2/25/2019 16:10:24,,76488,banyuwangi,jawa timur,1,"300,000"
200121143,2/25/2019 16:10:46,,38166,jakarta timur,dki jakarta,1,"245,000"
200121144,2/25/2019 16:12:09,,38166,jakarta timur,dki jakarta,1,"300,000"
200121145,2/25/2019 16:13:35,,79334,jakarta selatan,dki jakarta,1,"1,750,000"
200121146,2/25/2019 16:14:00,,76488,banyuwangi,jawa timur,1,"295,000"
200121147,2/25/2019 16:14:39,,76488,banyuwangi,jawa timur,1,"295,000"
200121148,2/25/2019 16:23:09,,7798,jakarta pusat,dki jakarta,2,"239,500"
200121149,2/25/2019 16:26:38,,38166,jakarta timur,dki jakarta,1,"235,000"
200121150,2/25/2019 16:28:13,INLUX10,1654,jakarta pusat,dki jakarta,1,"3,250,000"
200121151,2/25/2019 16:45:36,,78287,tangerang selatan,banten,1,"115,000"
200121152,2/25/2019 16:47:37,,5427,jakarta selatan,dki jakarta,3,"690,000"
200121153,2/25/2019 16:49:39,,7798,jakarta pusat,dki jakarta,1,"185,000"
200121154,2/25/2019 17:28:12,,15032,pangkal pinang,bangka belitung,8,"2,120,000"
200121155,2/25/2019 17:29:34,,7957,depok,jawa barat,1,"180,000"
200121156,2/25/2019 17:32:31,,7957,depok,jawa barat,1,"150,000"
200121157,2/25/2019 17:33:05,,7957,depok,jawa barat,1,"245,000"
200121158,2/25/2019 18:40:23,,38166,jakarta timur,dki jakarta,2,"1,300,000"
200121159,2/25/2019 18:40:40,,38166,jakarta timur,dki jakarta,1,"800,000"
200121160,2/25/2019 18:41:11,,78260,temanggung,jawa tengah,2,"299,000"
200121161,2/25/2019 18:57:45,,30415,tangerang,banten,1,"2,000,000"
200121163,2/25/2019 19:34:44,,66515,jakarta selatan,dki jakarta,1,"85,000"
200121164,2/25/2019 19:38:31,,48436,jakarta utara,dki jakarta,2,"305,000"
200121165,2/25/2019 19:40:45,,31950,semarang,jawa tengah,1,"800,000"
200121166,2/25/2019 19:47:49,,20077,depok,jawa barat,1,"600,000"
200121167,2/25/2019 20:31:56,,74811,jakarta selatan,dki jakarta,2,"415,000"
200121168,2/25/2019 21:02:56,,4870,cilegon,banten,1,"110,000"
200121169,2/25/2019 21:04:26,,74811,jakarta selatan,dki jakarta,11,"2,050,000"
200121170,2/25/2019 21:08:21,,48436,jakarta utara,dki jakarta,1,"350,000"
200121171,2/25/2019 21:16:35,FIRSTONTL,61694,jakarta selatan,dki jakarta,1,"630,000"
200121172,2/25/2019 21:19:01,,31829,jakarta barat,dki jakarta,3,"945,000"
200121173,2/25/2019 21:25:07,,70446,cilegon,banten,1,"150,000"
200121174,2/25/2019 21:43:09,,53193,tangerang selatan,banten,1,"150,000"
200121175,2/25/2019 22:19:04,,30415,tangerang,banten,1,"400,000"
200121176,2/25/2019 22:21:51,,76129,makassar,sulawesi selatan,3,"475,000"
200121177,2/25/2019 22:31:14,,76129,makassar,sulawesi selatan,6,"1,050,000"
200121178,2/25/2019 23:25:21,,16468,jakarta selatan,dki jakarta,13,"2,992,500"
200121179,2/25/2019 23:26:08,,79359,yogyakarta,di yogyakarta,1,"170,000"
200121180,2/25/2019 23:33:36,,20535,depok,jawa barat,3,"450,000"
200121181,2/25/2019 23:49:24,,7798,jakarta pusat,dki jakarta,1,"185,000"
200121182,2/25/2019 23:59:02,,31755,tangerang,banten,2,"162,500"
200121183,2/26/2019 0:18:53,,71643,bekasi,jawa barat,4,"327,500"
200121184,2/26/2019 1:56:58,,67021,jakarta pusat,dki jakarta,3,"580,000"
200121185,2/26/2019 2:42:05,,31950,semarang,jawa tengah,1,"800,000"
200121186,2/26/2019 2:52:50,,17639,bogor,jawa barat,2,"270,000"
200121187,2/26/2019 3:37:28,,48436,jakarta utara,dki jakarta,2,"305,000"
200121188,2/26/2019 3:55:25,,38166,jakarta timur,dki jakarta,5,"1,444,500"
200121189,2/26/2019 4:08:17,,38166,jakarta timur,dki jakarta,3,"775,000"
200121190,2/26/2019 4:08:35,,38166,jakarta timur,dki jakarta,1,"600,000"
200121191,2/26/2019 4:09:08,,38166,jakarta timur,dki jakarta,4,"1,510,000"
200121192,2/26/2019 4:56:50,,79334,jakarta selatan,dki jakarta,1,"1,750,000"
200121193,2/26/2019 5:09:23,,38166,jakarta timur,dki jakarta,1,"300,000"
200121194,2/26/2019 5:22:34,,15032,pangkal pinang,bangka belitung,1,"295,000"
200121195,2/26/2019 5:39:04,,38166,jakarta timur,dki jakarta,1,"350,000"
200121196,2/26/2019 6:08:28,,78878,jakarta selatan,dki jakarta,1,"90,000"
200121197,2/26/2019 6:13:56,,76488,banyuwangi,jawa timur,4,"1,260,000"
200121198,2/26/2019 7:10:54,,20535,bandung,jawa barat,1,"400,000"
200121199,2/26/2019 7:17:15,,31950,semarang,jawa tengah,1,"1,700,000"
200121200,2/26/2019 7:20:13,,32114,jakarta selatan,dki jakarta,1,"180,000"
200121201,2/26/2019 7:30:51,,74811,jakarta selatan,dki jakarta,12,"1,992,000"
200121202,2/26/2019 7:44:34,,79362,sleman,di yogyakarta,1,"130,000"
200121203,2/26/2019 7:46:14,,16468,jakarta selatan,dki jakarta,14,"2,537,500"
200121204,2/26/2019 7:48:18,,7957,depok,jawa barat,1,"150,000"
200121205,2/26/2019 7:51:29,,7957,depok,jawa barat,1,"145,000"
200121206,2/26/2019 7:52:10,,7798,jakarta pusat,dki jakarta,1,"185,000"
200121209,2/26/2019 8:13:19,,57841,denpasar,bali,3,"620,000"
200121210,2/26/2019 8:16:14,,63058,jakarta timur,dki jakarta,2,"190,000"
200121212,2/26/2019 8:35:01,,42382,jakarta utara,dki jakarta,1,"650,000"
200121213,2/26/2019 9:01:34,,51095,depok,jawa barat,2,"270,000"
200121214,2/26/2019 9:24:49,,42382,jakarta utara,dki jakarta,1,"100,000"
200121215,2/26/2019 9:29:51,,79354,yogyakarta,di yogyakarta,1,"2,800,000"
200121216,2/26/2019 9:51:40,,48436,jakarta utara,dki jakarta,2,"305,000"
200121217,2/26/2019 10:28:43,,78339,bogor,jawa barat,2,"160,000"
200121218,2/26/2019 10:45:02,,30907,kutai kartanegara,kalimantan timur,1,"1,250,000"
200121219,2/26/2019 10:45:03,,59830,cimahi,jawa barat,1,"75,000"
200121220,2/26/2019 11:04:56,,38166,jakarta timur,dki jakarta,5,"2,110,000"
200121221,2/26/2019 11:07:49,,79229,jakarta timur,dki jakarta,1,"320,000"
200121222,2/26/2019 11:09:05,,43782,bekasi,jawa barat,3,"340,000"
200121223,2/26/2019 11:32:48,,38166,jakarta timur,dki jakarta,2,"280,000"
200121224,2/26/2019 11:33:09,,38166,jakarta timur,dki jakarta,1,"280,000"
200121225,2/26/2019 11:33:55,,38166,jakarta timur,dki jakarta,1,"250,000"
200121226,2/26/2019 11:34:20,,38166,jakarta timur,dki jakarta,1,"200,000"
